fnl,hpw,gain,edu_int,years,loss,relation,country,job,work_type,partner,edu,gender,race,money
1.2649179856322381,-0.3002790351562943,0.0,-0.04868368184527469,-0.5619657837322959,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,<=50K
2.538700737736724,-0.5808421110664987,0.0,-0.4551771798414683,-0.8611746434570363,0.0,Other,Mexico,Craft-repair,SelfInc,NM,HSG,M,White,<=50K
-0.3463149328984472,-0.3002790351562943,0.0,-0.4551771798414683,-0.18795470907637052,0.0,NotF,United-States,Craft-repair,SelfNotInc,NM,HSG,M,White,<=50K
-1.6472675856813714,-0.3002790351562943,0.0,-0.4551771798414683,0.18605636557955488,0.0,NotM,United-States,Other-service,LGov,NM,HSG,F,White,<=50K
-0.7231325511587235,-0.3002790351562943,0.0,-0.04868368184527469,-1.0855812882505915,0.0,OwnC,United-States,Exec-managerial,Priv,NM,B,M,White,<=50K
-0.04818597166687253,2.6101358810580795,0.0,1.5772903101394997,0.8592762999602206,0.0,H,United-States,Exec-managerial,Priv,MCS,M,M,White,>50K
-1.6990985068479405,-0.3002790351562943,0.0,-0.4551771798414683,1.7569028791344417,0.0,NotF,Canada,Other-service,LGov,W,HSG,F,White,<=50K
-1.120483677335981,-0.3002790351562943,0.0,-0.4551771798414683,0.18605636557955488,0.0,H,United-States,Other-service,FGov,MCS,HSG,M,White,<=50K
-0.43484256247070224,-0.8823620183991691,0.0,-0.04868368184527469,1.3828918044785161,0.0,NotF,United-States,Other-service,Priv,D,SC,F,White,<=50K
1.3318484345801007,-0.3002790351562943,0.0,-2.0811511718262428,1.083682944753776,0.0,NotM,United-States,Sales,Priv,W,9,F,Black,<=50K
-1.3295878576211846,2.6101358810580795,0.0,1.170796812143306,1.308089589547331,0.0,H,United-States,Adm-clerical,Priv,MCS,B,M,White,<=50K
0.4779157987465912,-1.755486493263481,0.0,-0.4551771798414683,-1.3099879330441468,0.0,OwnC,United-States,Sales,Priv,NM,HSG,F,White,<=50K
-1.2322271199134713,-0.032616462595765415,0.0,-0.04868368184527469,1.308089589547331,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,SC,M,White,>50K
1.1519490071092522,-0.3002790351562943,0.0,-0.4551771798414683,-0.8611746434570363,0.0,H,United-States,Sales,Priv,MCS,HSG,M,White,<=50K
-0.22776167266155253,-0.3002790351562943,0.0,-0.4551771798414683,1.6072984492720714,0.0,H,United-States,Prof-specialty,Priv,MCS,HSG,M,White,<=50K
-0.6243034826483884,-0.3002790351562943,0.0,0.7643033141471125,-0.9359768583882213,0.0,NotM,United-States,Adm-clerical,SGov,NM,AA,F,Black,<=50K
0.30106864947961814,-0.4006517372200031,0.0,-0.4551771798414683,-0.48716356880111084,0.0,NotF,United-States,Other-service,Priv,NM,HSG,F,Black,<=50K
-0.24282651546325662,2.6101358810580795,0.0,1.170796812143306,-0.3375591389387407,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,>50K
-0.28106092463074356,-0.3133480486830527,0.0,0.3578098161509189,-0.4123613538699258,0.0,H,United-States,Tech-support,LGov,MCS,AV,M,White,<=50K
-1.3706086268156943,-0.36659365344410566,0.0,-0.04868368184527469,-1.3099879330441468,0.0,NotF,United-States,Craft-repair,Priv,NM,SC,M,White,<=50K
-0.5753976614272002,-0.3002790351562943,0.0,1.170796812143306,-1.0107790733194064,0.0,NotF,United-States,Adm-clerical,Priv,NM,B,F,White,<=50K
0.35480724452360946,2.6101358810580795,0.0,0.3578098161509189,-1.3099879330441468,0.0,Other,Mexico,Other-service,Priv,MCS,AV,F,White,<=50K
-0.022796566607362023,-0.3002790351562943,0.0,1.170796812143306,1.2332873746161461,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,B,M,White,>50K
1.0142611997988191,-0.3002790351562943,0.0,-0.04868368184527469,-0.3375591389387407,0.0,Other,Haiti,Protective-serv,Priv,MCS,SC,F,Black,<=50K
0.08921279414698126,2.6101358810580795,0.0,-0.04868368184527469,-0.2627569240075556,0.0,H,United-States,Exec-managerial,Priv,MCS,SC,M,White,<=50K
0.3586919622376329,-0.3002790351562943,0.0,-1.6746576738300492,-0.48716356880111084,0.0,H,United-States,Transport-moving,Priv,MCS,10,M,White,<=50K
1.1318317189473448,-0.3002790351562943,0.0,-0.04868368184527469,-1.4595923629065168,0.0,OwnC,United-States,Craft-repair,Priv,NM,SC,F,White,<=50K
2.6605028243951683,-0.3002790351562943,0.0,-0.4551771798414683,-1.2351857181129617,0.0,NotF,United-States,Sales,Priv,MSA,HSG,M,White,<=50K
-1.033493748525527,-0.3002790351562943,0.0,0.3578098161509189,-1.3099879330441468,0.0,OwnC,United-States,Transport-moving,Priv,NM,AV,M,White,<=50K
0.12072987893396926,-0.3002790351562943,0.0,0.3578098161509189,0.26085858051073996,0.0,NotM,United-States,Tech-support,Priv,D,AV,F,White,<=50K
0.3977934958948572,-0.3002790351562943,0.0,-1.6746576738300492,-1.2351857181129617,0.0,W,United-States,Machine-op-inspct,Priv,MCS,10,F,White,<=50K
-0.2940562303169411,3.192218864300954,0.0,-0.4551771798414683,0.9340785148914057,0.0,NotM,United-States,Protective-serv,LGov,D,HSG,M,White,<=50K
-1.042465596579343,-0.24256726077209473,0.0,1.170796812143306,-0.18795470907637052,0.0,W,United-States,Prof-specialty,Priv,MCS,B,F,White,>50K
-0.9826108834677374,2.6101358810580795,0.0,1.170796812143306,-0.03835027921400037,0.0,H,United-States,Sales,Priv,MCS,B,M,White,>50K
0.6996684349220974,-0.3002790351562943,0.0,-0.04868368184527469,0.03645193571718472,0.0,NotF,United-States,Other-service,Priv,NM,SC,F,White,<=50K
-0.45877519838745395,1.1549284229508925,0.0,2.390277306131887,0.4852652253042952,0.0,NotF,United-States,Prof-specialty,Priv,D,D,M,White,>50K
-1.1149109572819353,-0.3002790351562943,0.0,0.3578098161509189,-0.11315249414518545,0.0,H,United-States,Adm-clerical,Priv,MCS,AV,M,White,<=50K
0.2274208761512566,2.6101358810580795,0.0,-2.0811511718262428,0.9340785148914057,0.0,H,United-States,Craft-repair,Priv,MCS,9,M,White,>50K
-0.9218312375670785,-0.3002790351562943,0.0,-0.04868368184527469,-0.3375591389387407,0.0,NotM,United-States,Prof-specialty,Priv,D,SC,F,White,<=50K
-0.5975613633848875,-0.3002790351562943,0.0,-0.04868368184527469,-0.18795470907637052,0.0,W,United-States,Craft-repair,Priv,MCS,SC,F,White,<=50K
-0.2178995767982727,-0.3002790351562943,0.0,-0.04868368184527469,-1.1603835031817766,0.0,OwnC,United-States,Other-service,Priv,NM,SC,F,Asian-Pac-Islander,<=50K
1.3868241272294506,2.0280528978152046,0.0,-0.4551771798414683,-1.1603835031817766,0.0,NotF,United-States,Sales,Priv,NM,HSG,M,White,<=50K
-1.1731123530331085,-0.3002790351562943,0.0,1.5772903101394997,0.7844740850290355,0.0,NotM,United-States,Prof-specialty,LGov,W,M,F,White,<=50K
-0.060765057597996136,2.6101358810580795,0.0,1.170796812143306,-1.0855812882505915,0.0,NotF,United-States,Craft-repair,Priv,NM,B,M,White,<=50K
0.06806651825725234,2.6101358810580795,0.0,0.7643033141471125,-0.18795470907637052,0.0,H,United-States,Craft-repair,Priv,MCS,AA,M,White,<=50K
-0.48991074839895754,-0.3002790351562943,0.0,-0.4551771798414683,-1.0107790733194064,0.0,NotM,United-States,Adm-clerical,Priv,NM,HSG,F,White,<=50K
-1.0513449513542537,-0.3002790351562943,0.0,1.9837838081356933,-0.11315249414518545,0.0,H,United-States,Craft-repair,Priv,MCS,PS,M,White,>50K
-1.774075871060566,-0.3002790351562943,0.0,-0.04868368184527469,0.1112541506483698,0.0,NotM,United-States,Adm-clerical,FGov,NM,SC,F,White,<=50K
0.4064416174725047,-0.3059463707524741,0.0,-0.4551771798414683,0.18605636557955488,0.0,NotF,United-States,Handlers-cleaners,Priv,S,HSG,M,Black,<=50K
0.39196641932382204,-0.3002790351562943,0.0,0.3578098161509189,-1.1603835031817766,0.0,NotF,United-States,Adm-clerical,Priv,D,AV,F,White,<=50K
2.018645715431696,-0.3002790351562943,0.0,0.7643033141471125,1.2332873746161461,0.0,NotM,United-States,Adm-clerical,Priv,D,AA,F,White,<=50K
0.21820623324031405,-0.3002790351562943,0.0,-1.2681641758338555,1.7569028791344417,0.0,NotF,United-States,Craft-repair,Priv,D,11,F,Black,<=50K
0.5421176959667469,-0.3002790351562943,0.0,1.170796812143306,-0.48716356880111084,0.0,H,Ecuador,Prof-specialty,Priv,MCS,B,M,Other,<=50K
-0.7041367440035433,-0.3002790351562943,0.0,-0.4551771798414683,-1.534394577837702,0.0,NotM,India,Other-service,SelfInc,NM,HSG,F,Asian-Pac-Islander,<=50K
2.5844964724547212,-0.3002790351562943,0.0,-0.04868368184527469,-1.0855812882505915,0.0,H,United-States,Craft-repair,Priv,MCS,SC,M,White,<=50K
0.29669834205134177,-0.3002790351562943,0.0,1.9837838081356933,0.1112541506483698,0.0,NotF,Cuba,Exec-managerial,Priv,NM,PS,F,White,<=50K
-0.9000606320447387,2.6101358810580795,0.0,1.170796812143306,-1.0107790733194064,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,<=50K
-0.7978208738747699,1.1549284229508925,0.0,0.7643033141471125,-0.2627569240075556,0.0,H,United-States,Sales,SelfInc,MCS,AA,M,White,>50K
0.16857202744774635,-0.3002790351562943,0.0,-0.04868368184527469,-1.4595923629065168,0.0,OwnC,United-States,Other-service,Priv,NM,SC,F,White,<=50K
-7.790497624264142e-05,-1.755486493263481,0.0,-1.6746576738300492,0.26085858051073996,0.0,NotM,United-States,Farming-fishing,LGov,NM,10,M,White,<=50K
0.2653662438221644,-0.3002790351562943,0.0,-0.4551771798414683,-0.636767998663481,0.0,H,United-States,Protective-serv,Priv,MCS,HSG,M,White,>50K
-0.8235108820907227,2.0280528978152046,0.0,-0.4551771798414683,-0.9359768583882213,0.0,NotM,United-States,Adm-clerical,Priv,D,HSG,F,White,<=50K
-0.9391390423822367,-0.8823620183991691,0.0,-0.04868368184527469,0.7096718700978505,0.0,NotF,United-States,Adm-clerical,Priv,D,SC,F,White,<=50K
-1.3390568570491168,-0.3002790351562943,0.0,-0.04868368184527469,0.33566079544192506,0.0,NotF,United-States,Other-service,Priv,D,SC,M,White,<=50K
-0.9357630377021925,-0.3002790351562943,0.0,0.7643033141471125,-0.03835027921400037,0.0,H,El-Salvador,Other-service,Priv,MCS,AA,M,White,<=50K
1.4114620243978555,-0.3002790351562943,0.0,1.5772903101394997,-0.8611746434570363,0.0,H,United-States,Prof-specialty,Priv,MCS,M,M,White,<=50K
0.854143772353846,2.6101358810580795,0.0,1.170796812143306,-0.11315249414518545,0.0,H,United-States,Sales,Priv,MCS,B,M,White,<=50K
1.843417198545566,-0.3002790351562943,0.0,-0.04868368184527469,0.33566079544192506,0.0,W,England,Other-service,Priv,MCS,SC,F,White,>50K
-0.7503833834562036,-0.3002790351562943,0.0,-0.4551771798414683,0.03645193571718472,0.0,H,United-States,Farming-fishing,Priv,MCS,HSG,M,White,<=50K
-0.5165488127236899,-0.3002790351562943,0.0,-1.2681641758338555,1.5324962343408863,0.0,H,United-States,Sales,Priv,MCS,11,M,White,<=50K
1.4604834622176754,0.04303375001396181,0.0,-0.04868368184527469,0.03645193571718472,0.0,H,United-States,Sales,Priv,MCS,SC,M,White,>50K
0.5545233569999231,2.6101358810580795,0.0,-0.4551771798414683,1.6821006642032565,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
-0.022796566607362023,-0.3002790351562943,0.0,-0.8616706778376619,-1.534394577837702,0.0,OwnC,United-States,Handlers-cleaners,Priv,NM,12,M,White,<=50K
0.5404528169464511,-0.3002790351562943,0.0,-1.6746576738300492,-1.0855812882505915,0.0,W,United-States,Machine-op-inspct,Priv,MCS,10,M,White,<=50K
-0.2169168357099037,-0.02152656352068559,0.0,-0.4551771798414683,1.8317050940656268,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
1.479999544066698,-0.3002790351562943,0.0,-0.04868368184527469,0.5600674402354803,0.0,NotM,Mexico,Other-service,Priv,W,1-4,F,Other,<=50K
1.5129502746767185,-0.3002790351562943,0.0,1.170796812143306,2.7293316732398476,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,<=50K
0.2195473857844412,-0.3002790351562943,0.0,1.170796812143306,-0.8611746434570363,0.0,NotF,Poland,Adm-clerical,Priv,NM,B,M,White,<=50K
-0.7107153284656842,-0.3002790351562943,0.0,1.170796812143306,0.1112541506483698,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,<=50K
-1.504712319568546,-1.755486493263481,0.0,-0.04868368184527469,-0.48716356880111084,0.0,OwnC,United-States,Sales,Priv,NM,SC,M,White,<=50K
-0.6089958449895578,-0.3002790351562943,0.0,1.170796812143306,-0.48716356880111084,0.0,H,United-States,Prof-specialty,FGov,MCS,B,M,White,>50K
1.8567131073882057,2.6101358810580795,0.0,1.170796812143306,-0.48716356880111084,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,>50K
0.7332203718450024,-0.3002790351562943,0.0,1.170796812143306,0.5600674402354803,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,>50K
-0.9249760090498594,1.1549284229508925,0.0,-0.04868368184527469,-1.0855812882505915,0.0,H,United-States,Prof-specialty,Priv,MCS,B,M,White,<=50K
0.9133510325131144,-0.3002790351562943,0.0,1.9837838081356933,2.280518383652737,0.0,NotF,United-States,Craft-repair,Priv,D,PS,M,White,<=50K
0.02442125227380416,1.1549284229508925,0.0,1.170796812143306,0.33566079544192506,0.0,NotF,United-States,Prof-specialty,Priv,NM,B,M,White,>50K
-0.44374504056533937,-0.8823620183991691,0.0,1.170796812143306,0.5600674402354803,0.0,H,United-States,Prof-specialty,LGov,MCS,B,M,White,>50K
-0.14966266028587244,-0.3002790351562943,0.0,-2.487644669822436,0.8592762999602206,0.0,H,United-States,Farming-fishing,SelfNotInc,MCS,7-8,M,White,<=50K
-1.4502684632729017,-0.3002790351562943,0.0,2.390277306131887,0.6348696551666654,0.0,H,United-States,Prof-specialty,SGov,MCS,D,M,White,>50K
0.21669165579823943,-0.3002790351562943,0.0,-0.4551771798414683,1.2332873746161461,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,>50K
-0.6657520332578352,-0.3002790351562943,0.0,0.7643033141471125,0.03645193571718472,0.0,H,United-States,Exec-managerial,SelfInc,MCS,AA,M,White,>50K
2.2891769945698957,2.6101358810580795,0.0,-0.4551771798414683,-1.0107790733194064,0.0,NotF,United-States,Craft-repair,Priv,NM,HSG,M,White,<=50K
-0.8902679061406379,-0.3002790351562943,0.0,-0.4551771798414683,-0.11315249414518545,0.0,NotF,United-States,Craft-repair,Priv,NM,HSG,M,White,<=50K
-0.7006798077044569,-0.3002790351562943,0.0,-0.4551771798414683,0.18605636557955488,0.0,H,United-States,Tech-support,Priv,MCS,HSG,M,White,<=50K
0.5254457824440628,-0.3002790351562943,0.0,2.390277306131887,0.8592762999602206,0.0,NotF,United-States,Prof-specialty,SelfNotInc,D,D,F,White,>50K
2.0672971801358946,-0.3002790351562943,0.0,1.170796812143306,-0.2627569240075556,0.0,W,United-States,Prof-specialty,Priv,MCS,B,F,White,>50K
-0.1445061599869008,0.03878615845382179,0.0,1.170796812143306,2.280518383652737,0.0,H,United-States,Craft-repair,Priv,MCS,B,M,White,<=50K
-0.013165703941345511,-0.3002790351562943,0.0,-0.04868368184527469,-0.5619657837322959,0.0,H,United-States,Sales,Priv,MCS,B,M,Black,>50K
-0.4120545308804039,-0.3002790351562943,0.0,-0.04868368184527469,-1.3847901479753317,0.0,OwnC,Taiwan,Craft-repair,Priv,NM,SC,M,Asian-Pac-Islander,<=50K
0.09768749082668127,-0.3002790351562943,0.0,1.170796812143306,-0.11315249414518545,0.0,H,United-States,Adm-clerical,Priv,MCS,B,M,White,<=50K
-0.2996173887111235,2.6101358810580795,0.0,1.170796812143306,-0.2627569240075556,0.0,H,United-States,Exec-managerial,Priv,MCS,B,M,White,>50K
0.3078437821594329,-0.3002790351562943,0.0,1.5772903101394997,-0.2627569240075556,0.0,H,United-States,Sales,Priv,MCS,M,M,White,>50K
-0.8616990446187569,2.6101358810580795,0.0,1.9837838081356933,0.1112541506483698,0.0,NotF,United-States,Prof-specialty,Priv,NM,PS,F,White,>50K
-1.648076901871793,-0.3002790351562943,0.0,-0.04868368184527469,-0.18795470907637052,0.0,H,United-States,Exec-managerial,Priv,MCS,SC,M,White,<=50K
-1.7263609008052836,-0.3002790351562943,0.0,-1.6746576738300492,-1.609196792768887,0.0,OwnC,United-States,Other-service,Priv,NM,10,F,White,<=50K
-0.494072945949697,-1.755486493263481,0.0,-0.04868368184527469,-1.2351857181129617,0.0,OwnC,United-States,Sales,Priv,NM,SC,M,White,<=50K
-0.9720550880126676,-0.3002790351562943,0.0,-0.04868368184527469,0.4104630103731101,0.0,H,United-States,Sales,Priv,MCS,SC,M,White,>50K
0.7175890077100033,0.4999477795713371,0.0,1.9837838081356933,0.6348696551666654,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,PS,M,White,>50K
-0.13930341304847652,-0.3002790351562943,0.0,-1.6746576738300492,-0.18795470907637052,0.0,NotF,United-States,Other-service,Priv,D,10,M,White,<=50K
-0.08466300853515836,-0.3002790351562943,0.0,-0.4551771798414683,-0.5619657837322959,0.0,OwnC,United-States,Adm-clerical,Priv,NM,HSG,F,White,<=50K
-1.8072809581875762,-0.3002790351562943,0.0,-0.04868368184527469,-1.2351857181129617,0.0,OwnC,United-States,Craft-repair,Priv,NM,SC,M,White,<=50K
1.6355385542058578,-0.273999809299862,0.0,-0.04868368184527469,-0.3375591389387407,0.0,OwnC,United-States,Adm-clerical,Priv,NM,SC,M,White,<=50K
0.706640115819586,2.6101358810580795,0.0,-0.04868368184527469,1.0088807298225908,0.0,H,Puerto-Rico,Craft-repair,Priv,MCS,1-4,M,Other,<=50K
0.7343649761714558,-0.3002790351562943,0.0,-2.0811511718262428,-1.2351857181129617,0.0,OwnC,United-States,Craft-repair,Priv,NM,9,M,White,<=50K
-0.9693843445842765,-0.3002790351562943,0.0,-0.04868368184527469,-0.3375591389387407,0.0,NotM,United-States,Exec-managerial,Priv,S,SC,F,White,<=50K
-1.1663372203532936,-0.3002790351562943,0.0,-1.6746576738300492,2.804133888171033,0.0,H,United-States,Craft-repair,Priv,MCS,10,M,White,<=50K
0.38076317091641504,-0.3002790351562943,0.0,-0.4551771798414683,-0.9359768583882213,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,<=50K
-0.7768942695224411,-0.3002790351562943,0.0,-0.04868368184527469,-0.5619657837322959,0.0,OwnC,United-States,Other-service,SGov,NM,SC,F,White,<=50K
-0.9757548191688804,-0.3002790351562943,0.0,-2.0811511718262428,1.6821006642032565,0.0,NotF,United-States,Other-service,Priv,D,9,M,White,<=50K
0.16390111686302766,1.7370114061937674,0.0,-1.2681641758338555,1.083682944753776,0.0,OwnC,United-States,Other-service,Priv,W,11,F,White,<=50K
0.0014019874862424887,-0.3002790351562943,0.0,-1.6746576738300492,0.7096718700978505,0.0,H,United-States,Machine-op-inspct,Priv,MCS,10,M,Black,<=50K
-1.3376000879063579,2.6101358810580795,0.0,-0.4551771798414683,0.26085858051073996,0.0,H,United-States,Exec-managerial,SelfNotInc,MCS,HSG,M,White,<=50K
-0.08155292203196696,-0.198088469277781,0.0,-0.4551771798414683,0.6348696551666654,0.0,NotM,United-States,Adm-clerical,Priv,D,HSG,F,White,<=50K
-1.3424097384094347,-0.3002790351562943,0.0,-0.4551771798414683,0.7844740850290355,0.0,NotF,United-States,Transport-moving,Priv,D,HSG,M,White,<=50K
-0.20913583862199359,-0.3002790351562943,0.0,1.5772903101394997,0.7096718700978505,0.0,NotM,United-States,Exec-managerial,SelfNotInc,W,M,F,White,>50K
1.4775022255362544,-0.3002790351562943,0.0,0.7643033141471125,1.5324962343408863,0.0,NotF,United-States,Exec-managerial,Priv,W,AA,F,White,>50K
-0.3353197943685773,-0.3002790351562943,0.0,1.170796812143306,-0.11315249414518545,0.0,NotF,United-States,Prof-specialty,SGov,NM,B,M,White,<=50K
0.38820887986829333,-0.3002790351562943,0.0,-2.89413816781863,-1.2351857181129617,0.0,Other,El-Salvador,Priv-house-serv,Priv,NM,5-6,M,White,<=50K
-0.9179002732136025,-0.3002790351562943,0.0,-0.4551771798414683,0.9340785148914057,0.0,Other,United-States,Exec-managerial,Priv,NM,HSG,F,White,<=50K
-0.022796566607362023,-0.5990824357417656,0.0,-0.4551771798414683,-0.636767998663481,0.0,H,United-States,Craft-repair,Priv,MCS,HSG,M,White,>50K
-0.4270846887025185,-0.3002790351562943,0.0,-0.04868368184527469,-0.18795470907637052,0.0,H,United-States,Protective-serv,SGov,MCS,SC,M,White,<=50K
-0.27586973935218245,1.1549284229508925,0.0,1.5772903101394997,-0.636767998663481,0.0,NotF,United-States,Prof-specialty,Priv,NM,M,M,White,>50K
-0.4850664129162914,2.6101358810580795,0.0,1.5772903101394997,0.7096718700978505,0.0,NotF,India,Sales,SelfInc,MSA,M,M,Asian-Pac-Islander,<=50K
-0.022796566607362023,-0.3002790351562943,0.0,-0.04868368184527469,-0.03835027921400037,0.0,NotM,United-States,Tech-support,FGov,D,SC,F,Black,<=50K
-0.14193947149727815,-0.3002790351562943,0.0,1.9837838081356933,1.8317050940656268,0.0,H,United-States,Prof-specialty,SelfNotInc,MCS,PS,M,White,<=50K
-0.043411006143385354,-0.5132762298769026,0.0,-1.2681641758338555,-1.4595923629065168,0.0,OwnC,United-States,Machine-op-inspct,Priv,NM,11,M,White,<=50K
-0.496038428126435,-0.3002790351562943,0.0,-0.4551771798414683,0.1112541506483698,0.0,H,Trinadad&Tobago,Transport-moving,Priv,MCS,HSG,M,Asian-Pac-Islander,<=50K
1.0425988281234368,-0.3002790351562943,0.0,-1.2681641758338555,-1.534394577837702,0.0,OwnC,United-States,Exec-managerial,Priv,NM,11,M,White,<=50K
0.39964336147296364,-0.3530285451459618,0.0,-0.4551771798414683,-0.2627569240075556,0.0,H,Dominican-Republic,Transport-moving,Priv,MCS,HSG,M,Other,<=50K
-0.33462609477678734,-0.3002790351562943,0.0,-0.4551771798414683,-0.7115702135946661,0.0,H,United-States,Transport-moving,Priv,MCS,HSG,M,White,<=50K
